Country Name,Country Code,Time,Time Code,Age dependency ratio (% of working-age population) [SP.POP.DPND],"Age dependency ratio, old [SP.POP.DPND.OL]","Age dependency ratio, young [SP.POP.DPND.YG]","Age population, age 00, female, interpolated [SP.POP.AG00.FE.IN]","Age population, age 00, male, interpolated [SP.POP.AG00.MA.IN]","Age population, age 01, female, interpolated [SP.POP.AG01.FE.IN]","Age population, age 01, male, interpolated [SP.POP.AG01.MA.IN]","Age population, age 02, female, interpolated [SP.POP.AG02.FE.IN]","Age population, age 02, male, interpolated [SP.POP.AG02.MA.IN]","Age population, age 03, female, interpolated [SP.POP.AG03.FE.IN]","Age population, age 03, male, interpolated [SP.POP.AG03.MA.IN]","Age population, age 04, female, interpolated [SP.POP.AG04.FE.IN]","Age population, age 04, male, interpolated [SP.POP.AG04.MA.IN]","Age population, age 05, female, interpolated [SP.POP.AG05.FE.IN]","Age population, age 05, male, interpolated [SP.POP.AG05.MA.IN]","Age population, age 06, female, interpolated [SP.POP.AG06.FE.IN]","Age population, age 06, male, interpolated [SP.POP.AG06.MA.IN]","Age population, age 07, female, interpolated [SP.POP.AG07.FE.IN]","Age population, age 07, male, interpolated [SP.POP.AG07.MA.IN]","Age population, age 08, female, interpolated [SP.POP.AG08.FE.IN]","Age population, age 08, male, interpolated [SP.POP.AG08.MA.IN]","Age population, age 09, female, interpolated [SP.POP.AG09.FE.IN]","Age population, age 09, male, interpolated [SP.POP.AG09.MA.IN]","Age population, age 10, female, interpolated [SP.POP.AG10.FE.IN]","Age population, age 10, male, interpolated [SP.POP.AG10.MA.IN]","Age population, age 11, female, interpolated [SP.POP.AG11.FE.IN]","Age population, age 11, male, interpolated [SP.POP.AG11.MA.IN]","Age population, age 12, female, interpolated [SP.POP.AG12.FE.IN]","Age population, age 12, male, interpolated [SP.POP.AG12.MA.IN]","Age population, age 13, female, interpolated [SP.POP.AG13.FE.IN]","Age population, age 13, male, interpolated [SP.POP.AG13.MA.IN]","Age population, age 14, female, interpolated [SP.POP.AG14.FE.IN]","Age population, age 14, male, interpolated [SP.POP.AG14.MA.IN]","Age population, age 15, female, interpolated [SP.POP.AG15.FE.IN]","Age population, age 15, male, interpolated [SP.POP.AG15.MA.IN]","Age population, age 16, female, interpolated [SP.POP.AG16.FE.IN]","Age population, age 16, male, interpolated [SP.POP.AG16.MA.IN]","Age population, age 17, female, interpolated [SP.POP.AG17.FE.IN]","Age population, age 17, male, interpolated [SP.POP.AG17.MA.IN]","Age population, age 18, female, interpolated [SP.POP.AG18.FE.IN]","Age population, age 18, male, interpolated [SP.POP.AG18.MA.IN]","Age population, age 19, female, interpolated [SP.POP.AG19.FE.IN]","Age population, age 19, male, interpolated [SP.POP.AG19.MA.IN]","Age population, age 20, female, interpolated [SP.POP.AG20.FE.IN]","Age population, age 20, male, interpolated [SP.POP.AG20.MA.IN]","Age population, age 21, female, interpolated [SP.POP.AG21.FE.IN]","Age population, age 21, male, interpolated [SP.POP.AG21.MA.IN]","Age population, age 22, female, interpolated [SP.POP.AG22.FE.IN]","Age population, age 22, male, interpolated [SP.POP.AG22.MA.IN]","Age population, age 23, female, interpolated [SP.POP.AG23.FE.IN]","Age population, age 23, male, interpolated [SP.POP.AG23.MA.IN]","Age population, age 24, female, interpolated [SP.POP.AG24.FE.IN]","Age population, age 24, male, interpolated [SP.POP.AG24.MA.IN]","Age population, age 25, female, interpolated [SP.POP.AG25.FE.IN]","Age population, age 25, male, interpolated [SP.POP.AG25.MA.IN]","Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN]","Death rate, crude (per 1,000 people) [SP.DYN.CDRT.IN]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN]","Life expectancy at birth, male (years) [SP.DYN.LE00.MA.IN]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Mortality rate, adult, female (per 1,000 female adults) [SP.DYN.AMRT.FE]","Mortality rate, adult, male (per 1,000 male adults) [SP.DYN.AMRT.MA]","Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]","Mortality rate, infant, female (per 1,000 live births) [SP.DYN.IMRT.FE.IN]","Mortality rate, infant, male (per 1,000 live births) [SP.DYN.IMRT.MA.IN]","Mortality rate, neonatal (per 1,000 live births) [SH.DYN.NMRT]","Mortality rate, under-5 (per 1,000) [SH.DYN.MORT]","Mortality rate, under-5, female (per 1,000) [SH.DYN.MORT.FE]","Mortality rate, under-5, male (per 1,000) [SH.DYN.MORT.MA]",Net migration [SM.POP.NETM],Number of deaths ages 10-14 years [SH.DTH.1014],Number of deaths ages 10-19 years [SH.DTH.1019],Number of deaths ages 15-19 years [SH.DTH.1519],Number of deaths ages 20-24 years [SH.DTH.2024],Number of deaths ages 5-14 years [SH.DTH.0514],Number of deaths ages 5-9 years [SH.DTH.0509],Number of infant deaths [SH.DTH.IMRT],"Number of infant deaths, female [SH.DTH.IMRT.FE]","Number of infant deaths, male [SH.DTH.IMRT.MA]",Number of neonatal deaths [SH.DTH.NMRT],Number of under-five deaths [SH.DTH.MORT],"Number of under-five deaths, female [SH.DTH.MORT.FE]","Number of under-five deaths, male [SH.DTH.MORT.MA]","Population ages 00-04, female [SP.POP.0004.FE]","Population ages 00-04, female (% of female population) [SP.POP.0004.FE.5Y]","Population ages 00-04, male [SP.POP.0004.MA]","Population ages 00-04, male (% of male population) [SP.POP.0004.MA.5Y]",Population ages 0-14 (% of total population) [SP.POP.0014.TO.ZS],"Population ages 0-14, female [SP.POP.0014.FE.IN]","Population ages 0-14, female (% of female population) [SP.POP.0014.FE.ZS]","Population ages 0-14, male [SP.POP.0014.MA.IN]","Population ages 0-14, male (% of male population) [SP.POP.0014.MA.ZS]","Population ages 0-14, total [SP.POP.0014.TO]","Population ages 05-09, female [SP.POP.0509.FE]","Population ages 05-09, female (% of female population) [SP.POP.0509.FE.5Y]","Population ages 05-09, male [SP.POP.0509.MA]","Population ages 05-09, male (% of male population) [SP.POP.0509.MA.5Y]","Population ages 10-14, female [SP.POP.1014.FE]","Population ages 10-14, female (% of female population) [SP.POP.1014.FE.5Y]","Population ages 10-14, male [SP.POP.1014.MA]","Population ages 10-14, male (% of male population) [SP.POP.1014.MA.5Y]","Population ages 15-19, female [SP.POP.1519.FE]","Population ages 15-19, female (% of female population) [SP.POP.1519.FE.5Y]","Population ages 15-19, male [SP.POP.1519.MA]","Population ages 15-19, male (% of male population) [SP.POP.1519.MA.5Y]",Population ages 15-64 (% of total population) [SP.POP.1564.TO.ZS],"Population ages 15-64, female [SP.POP.1564.FE.IN]","Population ages 15-64, female (% of female population) [SP.POP.1564.FE.ZS]","Population ages 15-64, male [SP.POP.1564.MA.IN]","Population ages 15-64, male (% of male population) [SP.POP.1564.MA.ZS]","Population ages 15-64, total [SP.POP.1564.TO]","Population ages 20-24, female [SP.POP.2024.FE]","Population ages 20-24, female (% of female population) [SP.POP.2024.FE.5Y]","Population ages 20-24, male [SP.POP.2024.MA]","Population ages 20-24, male (% of male population) [SP.POP.2024.MA.5Y]","Population ages 25-29, female [SP.POP.2529.FE]","Population ages 25-29, female (% of female population) [SP.POP.2529.FE.5Y]","Population ages 25-29, male [SP.POP.2529.MA]","Population ages 25-29, male (% of male population) [SP.POP.2529.MA.5Y]","Population ages 30-34, female [SP.POP.3034.FE]","Population ages 30-34, female (% of female population) [SP.POP.3034.FE.5Y]","Population ages 30-34, male [SP.POP.3034.MA]","Population ages 30-34, male (% of male population) [SP.POP.3034.MA.5Y]","Population ages 35-39, female [SP.POP.3539.FE]","Population ages 35-39, female (% of female population) [SP.POP.3539.FE.5Y]","Population ages 35-39, male [SP.POP.3539.MA]","Population ages 35-39, male (% of male population) [SP.POP.3539.MA.5Y]","Population ages 40-44, female [SP.POP.4044.FE]","Population ages 40-44, female (% of female population) [SP.POP.4044.FE.5Y]","Population ages 40-44, male [SP.POP.4044.MA]","Population ages 40-44, male (% of male population) [SP.POP.4044.MA.5Y]","Population ages 45-49, female [SP.POP.4549.FE]","Population ages 45-49, female (% of female population) [SP.POP.4549.FE.5Y]","Population ages 45-49, male [SP.POP.4549.MA]","Population ages 45-49, male (% of male population) [SP.POP.4549.MA.5Y]","Population ages 50-54, female [SP.POP.5054.FE]","Population ages 50-54, female (% of female population) [SP.POP.5054.FE.5Y]","Population ages 50-54, male [SP.POP.5054.MA]","Population ages 50-54, male (% of male population) [SP.POP.5054.MA.5Y]","Population ages 55-59, female [SP.POP.5559.FE]","Population ages 55-59, female (% of female population) [SP.POP.5559.FE.5Y]","Population ages 55-59, male [SP.POP.5559.MA]","Population ages 55-59, male (% of male population) [SP.POP.5559.MA.5Y]","Population ages 60-64, female [SP.POP.6064.FE]","Population ages 60-64, female (% of female population) [SP.POP.6064.FE.5Y]","Population ages 60-64, male [SP.POP.6064.MA]","Population ages 60-64, male (% of male population) [SP.POP.6064.MA.5Y]",Population ages 65 and above (% of total population) [SP.POP.65UP.TO.ZS],"Population ages 65 and above, female [SP.POP.65UP.FE.IN]","Population ages 65 and above, female (% of female population) [SP.POP.65UP.FE.ZS]","Population ages 65 and above, male [SP.POP.65UP.MA.IN]","Population ages 65 and above, male (% of male population) [SP.POP.65UP.MA.ZS]","Population ages 65 and above, total [SP.POP.65UP.TO]","Population ages 65-69, female [SP.POP.6569.FE]","Population ages 65-69, female (% of female population) [SP.POP.6569.FE.5Y]","Population ages 65-69, male [SP.POP.6569.MA]","Population ages 65-69, male (% of male population) [SP.POP.6569.MA.5Y]","Population ages 70-74, female [SP.POP.7074.FE]","Population ages 70-74, female (% of female population) [SP.POP.7074.FE.5Y]","Population ages 70-74, male [SP.POP.7074.MA]","Population ages 70-74, male (% of male population) [SP.POP.7074.MA.5Y]","Population ages 75-79, female [SP.POP.7579.FE]","Population ages 75-79, female (% of female population) [SP.POP.7579.FE.5Y]","Population ages 75-79, male [SP.POP.7579.MA]","Population ages 75-79, male (% of male population) [SP.POP.7579.MA.5Y]","Population ages 80 and above, female [SP.POP.80UP.FE]","Population ages 80 and above, male [SP.POP.80UP.MA]","Population ages 80 and above, male (% of male population) [SP.POP.80UP.MA.5Y]","Population ages 80 and older, female (% of female population) [SP.POP.80UP.FE.5Y]",Population growth (annual %) [SP.POP.GROW],"Population, female [SP.POP.TOTL.FE.IN]","Population, female (% of total population) [SP.POP.TOTL.FE.ZS]","Population, male [SP.POP.TOTL.MA.IN]","Population, male (% of total population) [SP.POP.TOTL.MA.ZS]","Population, total [SP.POP.TOTL]","Probability of dying among adolescents ages 10-14 years (per 1,000) [SH.DYN.1014]","Probability of dying among adolescents ages 10-19 years (per 1,000) [SH.DYN.1019]","Probability of dying among adolescents ages 15-19 years (per 1,000) [SH.DYN.1519]","Probability of dying among children ages 5-9 years (per 1,000) [SH.DYN.0509]","Probability of dying among youth ages 20-24 years (per 1,000) [SH.DYN.2024]","Probability of dying at age 5-14 years (per 1,000 children age 5) [SH.DYN.0514]",Rural population [SP.RUR.TOTL],Rural population (% of total population) [SP.RUR.TOTL.ZS],Rural population growth (annual %) [SP.RUR.TOTL.ZG],Sex ratio at birth (male births per female births) [SP.POP.BRTH.MF],Urban population [SP.URB.TOTL],Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Urban population growth (annual %) [SP.URB.GROW]
Cambodia,KHM,2016,YR2016,53.97531993,6.742386765,47.23293317,163953.5,171515,163888.5,171598,163239,171252.5,161933,170190.5,159945,168381,158071.5,166653.5,157380,166064.5,156821.5,165589,156047,164813.5,154091.5,162560,151819.5,159779.5,150265,157631.5,148603,155166,147229.5,152823,145523,150114.5,143428,146919,142539,144788,142231.5,143040,134441,132968,131935.5,128788.5,140918.5,137278,147727.5,143428,151458,146493.5,151795,146401.5,151062,145740.5,149978,145206.5,21.864,5.779,2.512,72.666,67.658,70.224,133.372,204.574,26,22.8,29.1,15.6,30.3,26.7,33.7,-40577,603,1689,1086,1429,..,1082,8892,3801,5091,5352,10356,4453,5903,812959,10.30015572,852937,11.03140665,30.67564969,2338810,29.63262889,2454132,31.74036074,4792943,782411,9.913120203,825681,10.67888644,743440,9.419352967,775514,10.03006765,694575,8.800235509,696503,9.008183891,64.94547519,5131614,65.01733599,5015846,64.87212,10147460,742961,9.413284057,719341,9.303557717,736557,9.332151987,722536,9.344880047,671439,8.50710338,678058,8.769613718,414256,5.248612117,425838,5.507542328,405654,5.13961881,418514,5.412830771,446371,5.655501457,458018,5.923746786,404531,5.125390448,395623,5.116765006,351697,4.455985931,308391,3.988548994,263572,3.339452289,193023,2.496450742,4.378875123,422261,5.350035124,261920,3.38751926,684181,174263,2.207911083,112716,1.457805245,113059,1.432452689,70783,0.915460979,73736,0.934231963,44426,0.57457439,61203,33995,0.439678645,0.775439389,1.334085157,7892686,50.5145353,7731897,49.4854583,15624584,2,5.8,3.9,3.4,4.8,..,12096240,77.418,0.82644656,1.052,3528344,22.582,3.094250411
Cambodia,KHM,2017,YR2017,53.85472879,7.02522748,46.82950131,162487.5,170057.5,162924,170647.5,163289.5,171323,162704,171035.5,161460.5,170012.5,159537,168235,157721,166525,157108.5,165968.5,156638,165524,155927.5,164738.5,153982.5,162402.5,151657.5,159448.5,149952.5,156998.5,148084,154169,146470.5,151432.5,144516.5,148329,142227,144793,141204,142388,140791,140434,132927.5,130252,130373.5,126039,139321,134540.5,146125,140775.5,149935,144049.5,150410.5,144238,149837,143877.5,21.348,5.775,2.473,72.689,68.213,70.515,134.235,197.252,24.9,21.8,27.8,15,28.9,25.5,32.2,-45720,585,1656,1071,1361,..,1036,8423,3599,4824,5063,9826,4225,5601,812866,10.16546818,853076,10.88892215,30.43747908,2349944,29.38774747,2468518,31.50891635,4818463,786932,9.841151096,830991,10.60702247,750147,9.381128194,784451,10.01297172,701666,8.774838392,706196,9.014101047,64.99638029,5200561,65.03675243,5088814,64.95517336,10289375,716165,8.956158823,689642,8.802807126,737890,9.227839333,717426,9.15744419,691823,8.651750845,695669,8.879731209,476767,5.962308261,487343,6.220601014,370586,4.634444679,383193,4.891198661,451494,5.646251204,464176,5.924890363,412301,5.156120781,407626,5.20306254,360896,4.513264254,325011,4.148545874,280974,3.513775863,212529,2.712791333,4.566140632,445836,5.575500094,277015,3.535910298,722852,187351,2.342965364,122122,1.558808822,117896,1.474374342,73559,0.938935885,76573,0.957600483,45917,0.586104969,64016,35416,0.452060622,0.800559906,1.310482663,7996341,50.51164229,7834347,49.48835139,15830689,1.9,5.7,3.8,3.2,4.8,..,12192797,77.02,0.795070703,1.052,3637892,22.98,3.057575395
Cambodia,KHM,2018,YR2018,53.76165465,7.345744809,46.41590984,160642.5,168174,161434,169219,162287.5,170380.5,162719.5,171124,162198.5,170882,161024,169894.5,159160.5,168137,157432,166463.5,156916.5,165937.5,156516,165476.5,155815,164591.5,153810,162055.5,151316.5,158761.5,149380.5,155902,147243,152631,145352,149454,143181,145971,140744.5,142134,139605,139505,139101,137409,131190.5,127207,128614.5,123048.5,137556.5,131644,144448,138106.5,148409,141686.5,149063,142209.5,20.805,5.874,2.435,72.778,68.226,70.561,134.103,198.608,23.9,21,26.6,14.4,27.8,24.5,30.9,-51685,573,1628,1055,1290,..,996,8002,3425,4577,4801,9349,4023,5326,809282,9.998246284,849780,10.71465902,30.18692046,2357896,29.13054401,2479630,31.26503988,4837526,791049,9.77298732,835909,10.53976933,757565,9.359310408,793941,10.01061153,707983,8.746757493,714473,9.008612912,65.0357185,5264988,65.04611706,5157140,65.02510592,10422129,690218,8.52728042,661693,8.343116674,736796,9.102726698,710188,8.95458441,706587,8.72951066,706772,8.911512913,545436,6.738570066,555229,7.000751103,339240,4.191128765,351792,4.435658106,452679,5.59260694,465383,5.867898861,419639,5.18441541,418867,5.281383846,368621,4.554121484,339761,4.28396221,297787,3.67899912,232983,2.937624882,4.777361036,471355,5.823338931,294228,3.709854206,765583,201251,2.48634847,132946,1.676289456,123766,1.529068914,76920,0.969871513,79499,0.982173804,47525,0.599230942,66838,36837,0.464462295,0.825747743,1.221445659,8094239,50.50932161,7930999,49.49067839,16025238,1.8,5.5,3.7,3.1,4.7,..,12277255,76.612,0.690299599,1.052,3747983,23.388,2.98134356
Cambodia,KHM,2019,YR2019,53.70162811,7.709270256,45.99235785,158537.5,165996.5,159566.5,167363.5,160762.5,168962.5,161686.5,170199,162186.5,170990,161738,170785,160626,169816,158857,168095,157234,166453,156793.5,165906.5,156403,165333,155634,164224.5,153443.5,161313.5,150698,157570,148465.5,154227,146025.5,150474.5,143897,146883,141564.5,143072,139003,138995.5,137765,136215.5,137201.5,134078,129274,123951,126710.5,119935,135748,128775.5,142801.5,135567,146955,139504.5,20.28,5.947,2.402,72.873,68.4,70.692,133.768,197.16,23,20.2,25.7,13.8,26.8,23.6,29.8,-55607,561,1591,1030,1239,..,960,7603,3248,4355,4543,8893,3824,5069,802739,9.805671105,843511,10.51594238,29.92314292,2362632,28.8601624,2487235,31.00801819,4849867,795249,9.714166598,841056,10.48532376,764644,9.340324696,802668,10.00675205,708255,8.651518442,715641,8.921792127,65.06111646,5324810,65.04393462,5220130,65.07865219,10544941,671736,8.205423282,642306,8.00754719,734080,8.966977512,702013,8.751893717,714449,8.727179758,710088,8.852576103,603442,7.371200474,612565,7.636757748,333555,4.074466908,345930,4.312661945,444393,5.428369598,456362,5.689408801,425679,5.199773236,428429,5.341159448,376334,4.597023483,353642,4.408806393,312887,3.82200193,253155,3.156048722,5.015740622,499040,6.095902978,313898,3.91332962,812938,215096,2.627459512,144847,1.805781483,131647,1.608102235,81559,1.016784886,82472,1.007416861,49189,0.613232528,69824,38304,0.477530723,0.85292437,1.132442162,8186482,50.50968839,8021264,49.49031161,16207746,1.8,5.4,3.6,2.9,4.7,..,12349492,76.195,0.58665651,1.052,3858254,23.805,2.899692092
Cambodia,KHM,2020,YR2020,53.60541627,8.098982431,45.50643383,156689,164116,157666.5,165288.5,159048,167138,160291.5,168783,161261.5,170045,161810.5,170854,161407,170656.5,160364,169712.5,158674.5,168018.5,157111,166370.5,156681.5,165749,156244,165018.5,155341,163639,152967.5,160401.5,150005,156305.5,147550,152605.5,144934,148544,142682.5,144703.5,140255,140708,137619.5,136516,136337,133700.5,135751.5,131598,127840,121592,125357,117782.5,134505,126851,141691,133890.5,19.849,6.228,2.381,72.724,67.999,70.416,134.767,200.73,22.1,19.4,24.8,13.3,25.8,22.7,28.7,-22308,550,1553,1003,1199,..,926,7222,3084,4138,4338,8451,3631,4820,794957,9.599377926,835371,10.29348433,29.62554021,2365563,28.564995,2492096,30.70775317,4857658,799367,9.652636257,845612,10.41968069,771239,9.312980814,811113,9.994588152,713041,8.610219598,723077,8.909797232,65.10186813,5387125,65.05141956,5287538,65.1533474,10674662,659791,7.967201176,631524,7.781675793,727536,8.785245758,691196,8.516957679,717935,8.669316361,707880,8.722538906,641274,7.743607959,649251,8.000108927,360985,4.359020199,372826,4.593983853,425144,5.133756538,436184,5.374684848,431371,5.208949742,436881,5.383267162,384376,4.641468672,366768,4.519336822,325675,3.932633555,271951,3.350996183,5.272591665,528646,6.383585446,335894,4.138899421,864539,229117,2.766661915,158064,1.947667724,141046,1.70317377,87326,1.076036097,85541,1.032931472,50858,0.6266691,72944,39646,0.4885265,0.880818289,1.160057697,8281334,50.505609,8115527,49.4943971,16396860,1.7,5.2,3.5,2.8,4.6,..,12423573,75.768,0.598078767,1.052,3973287,24.232,2.937896229
Cambodia,KHM,2021,YR2021,53.44841748,8.489055496,44.95936199,154755.5,162160.5,156090,163474.5,157353.5,165037.5,158756,166889,160019,168528,161009,169782,161579,170586.5,161205.5,170400.5,160197,169480,158537.5,167808.5,156987,166161.5,156549,165510.5,156071,164707,155103.5,163225,152645.5,159864,149587.5,155627.5,147043.5,151790,144349.5,147601,142028.5,143650,139543.5,139572.5,136867.5,135334,135557,132504.5,134959.5,130417,127071.5,120486.5,124624,116759,133800.5,125881.5,19.334,6.838,2.344,72.291,66.819,69.584,138.475,218.555,21.3,18.6,23.8,12.8,24.8,21.8,27.6,-24262,539,1533,994,1190,..,892,6845,2921,3924,4119,8013,3441,4572,786974,9.394510929,826089,10.05945762,29.29933157,2366858,28.25439385,2493615,30.36525026,4860473,802528,9.580186978,848057,10.32696636,777356,9.279695947,819468,9.978826283,722553,8.625478552,738241,8.989708804,65.16847722,5451209,65.07386246,5359606,65.26499172,10810814,659080,7.867768905,635501,7.738623207,712624,8.506956973,673534,8.201752591,720485,8.600797748,703531,8.567038169,664885,7.937072126,670499,8.164794787,409368,4.88683508,419922,5.113480551,398068,4.751941203,408371,4.972809529,436702,5.213135011,443702,5.403048294,391839,4.677576478,378146,4.604765815,335606,4.00630038,288159,3.50896997,5.532191211,558889,6.67174369,358848,4.36975802,917736,243686,2.908998383,172617,2.101997938,150907,1.801448032,93475,1.138257745,88696,1.058803524,52353,0.637506898,75602,40403,0.491995439,0.902493752,1.165135849,8376956,50.49698225,8212068,49.50302378,16589023,1.7,5.1,3.4,2.7,4.6,..,12496843,75.332,0.588033612,1.052,4092180,24.668,2.948412356
Cambodia,KHM,2022,YR2022,53.26729895,8.898481389,44.36881756,153024,160335.5,154240,161516,155830,163184,157110.5,164736.5,158527,166573.5,159803.5,168197,160808.5,169445,161395.5,170257.5,161039.5,170094.5,160049,169207.5,158404,167568,156859.5,165941,156416.5,165290.5,155916.5,164461,154909.5,162923.5,152397,159479.5,149272,155139,146655,151183.5,143889.5,146876,141505.5,142821,138970.5,138662,136258.5,134369.5,134924.5,131508,134313,129405.5,126431.5,119499,123989.5,115789,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-29998,..,..,..,..,..,..,..,..,..,..,..,..,..,778732,9.195825309,816346,9.836048488,28.94865276,2364334,27.91976161,2489731,29.99846859,4854064,803096,9.483538964,847202,10.20782871,782506,9.240397338,826184,9.954591388,733719,8.664285123,755499,9.102916347,65.24548701,5513812,65.11108378,5426449,65.38262361,10940260,670898,7.922449276,653444,7.873267959,687909,8.123327479,646420,7.788630605,721171,8.51610335,696183,8.388218991,683682,8.073412003,685126,8.255000556,470523,5.556270311,478882,5.769991471,363100,4.287741759,372839,4.492298176,440976,5.207357945,448167,5.399916164,398605,4.707016407,387997,4.674923041,343231,4.053120128,301892,3.637460303,5.805860235,590170,6.969154609,383348,4.6189078,973517,258629,3.05407256,188405,2.270063101,161550,1.907699353,100340,1.208978536,92035,1.086815908,53770,0.647862222,77957,40834,0.492003942,0.920566788,1.072167381,8468316,50.50331462,8299527,49.49669135,16767842,..,..,..,..,..,..,12556766,74.886,0.47835914,..,4211076,25.114,2.864036159
Cambodia,KHM,2023,YR2023,53.0797396,9.363635214,43.71610439,151305,158469.5,152553.5,159725,153999,161238.5,155602.5,162897,156893.5,164436.5,158321.5,166260,159611,167879.5,160631,169135.5,161234,169969,160895,169836,159919,168978,158280,167355,156732,165723.5,156268.5,165037.5,155733,164139.5,154674.5,162502.5,152099,158933.5,148906.5,154455.5,146224,150361,143400,145931.5,140969.5,141780,138401.5,137554,135669,133224.5,134323.5,130345.5,133707.5,128243.5,125838,118372.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-29998,..,..,..,..,..,..,..,..,..,..,..,..,..,770353,8.999178705,806766,9.622047617,28.55773497,2357978,27.54562666,2481080,29.59105256,4839058,800692,9.353595324,843080,10.05514719,786932,9.192852627,831233,9.913857749,745304,8.706553401,772184,9.209593131,65.32542736,5578082,65.16249586,5491198,65.49177318,11069280,683071,7.979554837,671147,8.00456291,665732,7.777008526,622956,7.42980417,720466,8.416404657,687288,8.197065523,697084,8.143258891,692830,8.263169159,537600,6.280179777,543496,6.482104043,332010,3.878501651,341200,4.069389914,441584,5.158538033,448088,5.344209116,405221,4.733749757,397475,4.740563952,350007,4.088746323,314531,3.751311264,6.116837671,624204,7.291877488,412283,4.917174261,1036487,273423,3.194095229,205601,2.452137777,173342,2.024966635,108799,1.297617055,96497,1.12726657,55947,0.66726805,80941,41935,0.500151379,0.945549054,..,8560264,50.51845324,8384561,49.48154086,16944826,..,..,..,..,..,..,12612034,74.43,..,..,4332792,25.57,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: Population estimates and projections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 07/05/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
